,cleaned_cs,changing topics,making a joke,quoting,borrowing,translations,giving a command,using a filler,exasperation,happiness,proper nouns,surprise,bert_ready
1208,*MEG:que a ti no te gusta cuando yo empiezo a dar detalles y a contar y esto y el otro . _*MEG:+< no déjame hablar . _*MEG:tú quieres que te dé las bullet@s:eng points@s:eng . _*MEG:y que te diga &ta &ta &ta esto es así . _,0,0,0,1,0,0,0,0,0,0,0,que a ti no te gusta cuando yo empiezo a dar detalles y a contar y esto y el otro no déjame hablar tú quieres que te dé las bullet points y que te diga ta ta ta esto es así
1209,"*MEG:aunque no me interese aunque no me interese yo no te voy a decir +""/. _*MEG:+< <o de a> [/] o de a tampoco te apuro . _*MEG:+"" [- eng] yeah what's the point &e . _*MEG:como me dices tú . _*MEG:tú a veces no me dejas ni siquiera contarte la historia . _",0,0,1,0,0,0,0,0,0,0,0,aunque no me interese aunque no me interese yo no te voy a decir o de a o de a tampoco te apuro yeah what's the point e como me dices tú tú a veces no me dejas ni siquiera contarte la historia
1210,*MEG:cuando se salió el agua del [/] del aire condicionado se manchó allá . _*MEG:y lo que pintaste fue allá . _*NOA:yo puse Killz@s:eng&spa ahí . _*MEG:tú pusiste qué ? _,0,0,0,0,0,0,0,0,0,1,0,cuando se salió el agua del del aire condicionado se manchó allá y lo que pintaste fue allá yo puse Killz ahí tú pusiste qué
1211,*NOA:yo puse Killz@s:eng&spa ahí . _*MEG:pero esto es lo del baño . _*NOA:Killz@s:eng&spa . _*NOA:es un producto contra el moho . _,0,0,0,0,0,0,0,0,0,1,0,yo puse Killz ahí pero esto es lo del baño Killz es un producto contra el moho
1212,*NOA:es un producto contra el moho . _*NOA:Killz@s:eng&spa . _*NOA:[- eng] uhuh . _*NOA:es una lata que tira para arriba . _*MEG:no sé . _,0,0,0,0,0,0,0,0,0,1,0,es un producto contra el moho Killz uhuh es una lata que tira para arriba no sé
1213,*NOA:hable . _*NOA:quiero ganarme mi plata . _*MEG:bueno ahora tenemos que repensar qué vamos a hacer con los dos mil dólares menos que estamos recibiendo del [//] del income@s:eng tax@s:eng . _*NOA:hay [/] <no hay> [/] no hay xxx cuatro mil . _,0,0,0,1,0,0,0,0,0,0,0,hable quiero ganarme mi plata bueno ahora tenemos que repensar qué vamos a hacer con los dos mil dólares menos que estamos recibiendo del del income tax hay no hay no hay cuatro mil
1214,*NOA:yo el baño lo voy haciendo según lo que pueda . _*NOA:y [/] y aguantarse . _*NOA:compro el toilet@s:eng . _*NOA:y lo instalo yo . _,0,0,0,1,0,0,0,0,0,0,0,yo el baño lo voy haciendo según lo que pueda y y aguantarse compro el toilet y lo instalo yo
1215,*NOA:+< xxx no me ves gastando . _*MEG:+< pero no es sólo pagar sino que dejar de gastar también . _*NOA:menos mañana que voy a ir <a un> [//] a [/] a ver una película en Miami_Beach@s:eng&spa en xxx . _*NOA:se llama The_King_of@s:eng&spa +//. _,0,0,0,0,0,0,0,0,0,1,0,no me ves gastando pero no es sólo pagar sino que dejar de gastar también menos mañana que voy a ir a un a a ver una película en Miami Beach en se llama The King of
1216,*NOA:no es una película . _*NOA:sólo . _*NOA:se llama The_King_of_Corn@s:eng&spa . _*MEG:solo ? _,0,0,0,0,0,0,0,0,0,1,0,no es una película sólo se llama The King of Corn solo
1217,"*NOA:+"" qué voy a hacer con los niños ? _*NOA:+"" ah eso es bueno eso no no . _*NOA:el pri(mer) [//] la primera parte del libro que leí sobre Omnivores's@s:eng&spa+eng Dilemma@s:eng&spa . _*MEG:+< [- eng] mmhm . _*NOA:es eso . _",0,0,0,0,0,0,1,0,0,1,0,qué voy a hacer con los niños ah eso es bueno eso no no el primer la primera parte del libro que leí sobre Omnivores Dilemma mmhm es eso
1218,*MEG:+< porque <sale más> [//] sí pero sale más barato que hacer harina de trigo . _*NOA:que rico la harina de papa . _*NOA:[- eng] oh my god . _*MEG:pero eso fue en México@s:eng&spa . _*NOA:en México@s:eng&spa por eso por el maíz también . _,1,0,0,0,0,0,1,0,0,0,1,porque sale más sí pero sale más barato que hacer harina de trigo que rico la harina de papa oh my god pero eso fue en México en México por eso por el maíz también
1219,*NOA:no . _*MEG:sí pero no puedes hacer tortillas de papas . _*NOA:para el [//] el meter@s:eng . _*MEG:[- eng] mmhm . _*MEG:yo te di . _,0,0,0,1,0,0,1,0,0,0,0,no sí pero no puedes hacer tortillas de papas para el el meter mmhm yo te di
1220,*MEG:un documental de dos horas ? _*NOA:bueno puede ser . _*NOA:it's@s:eng in@s:eng the@s:eng Miami@s:eng [/] Miami@s:eng Cinematic@s:eng&spa [//] Miami_Beach@s:eng&spa Cinematic@s:eng&spa [/] Cinematic@s:eng&spa se llama . _*NOA:Cinematec@s:eng&spa . _,1,0,0,0,0,0,0,0,0,0,0,un documental de dos horas bueno puede ser it's in the Miami Miami Cinematic Miami Beach Cinematic Cinematic se llama Cinematec
1221,*NOA:te voy a enseñar . _*MEG:un documental de dos horas ? _*NOA:Cinematec@s:eng&spa . _*NOA:ah lo voy a decir a este tipo tal vez quiere ir conmigo . _,0,0,0,0,0,0,0,0,0,1,0,te voy a enseñar un documental de dos horas Cinematec ah lo voy a decir a este tipo tal vez quiere ir conmigo
1222,*NOA:+< a ver qué te pasa man . _*MEG:diez dólares por ver un documental (.) de dos horas . _*NOA:los shorts@s:eng . _*NOA:los [/] <los shorts@s:eng> [//] the@s:eng shorts@s:eng films@s:eng que [//] que nominaron para los Oscars@s:eng&spa . _,1,0,0,1,0,0,0,1,0,1,0,a ver qué te pasa man diez dólares por ver un documental de dos horas los shorts los los shorts the shorts films que que nominaron para los Oscars
1223,*NOA:y son como cuatro o cinco . _*NOA:son como quince veinte minutos cada uno . _*MEG:[- eng] mmhm . _*NOA:the@s:eng shorts@s:eng [//] the@s:eng Oscar@s:eng&spa shorts@s:eng . _*MEG:[- eng] mmhm . _*NOA:creo que es el veintinueve de marzo . _,1,0,0,1,0,0,1,0,0,0,0,y son como cuatro o cinco son como quince veinte minutos cada uno mmhm the shorts the Oscar shorts mmhm creo que es el veintinueve de marzo
1224,*NOA:y son como cuatro o cinco . _*NOA:son como quince veinte minutos cada uno . _*MEG:[- eng] mmhm . _*NOA:creo que es el veintinueve de marzo . _*NOA:you@s:eng know@s:eng [///] ahora le voy a enseñar +//. _,0,0,0,0,0,0,1,0,0,0,0,y son como cuatro o cinco son como quince veinte minutos cada uno mmhm creo que es el veintinueve de marzo you know ahora le voy a enseñar
1225,*NOA:y eso son sólo diez pesos . _*NOA:eso sí que quisiera +//. _*NOA:yo estaba viendo los clips@s:eng que dan cuando [//] los que pusieron los Oscars@s:eng&spa . _*NOA:bonito bonito . _,0,0,0,1,0,0,0,0,1,1,0,y eso son sólo diez pesos eso sí que quisiera yo estaba viendo los clips que dan cuando los que pusieron los Oscars bonito bonito
1226,*MEG:ahí mismo en ese lugar ? _*NOA:pero son muy bonitas . _*NOA:voy a ver si busco un [/] un pamphlet@s:eng o algo . _*NOA:y vamos . _,0,0,0,1,0,0,0,0,0,0,0,ahí mismo en ese lugar pero son muy bonitas voy a ver si busco un un pamphlet o algo y vamos
1227,*MEG:+< a Juanita@s:eng&spa . _*NOA:o dejamos que Antonio@s:eng&spa pide que es por ejemplo Antonio@s:eng&spa +/. _*MEG:y Ann@s:eng&spa también se puede quedar ahí no ? _*NOA:+< y [//] y Lilian@s:eng&spa ? _,0,0,0,0,0,0,0,0,0,1,0,a Juanita o dejamos que Antonio pide que es por ejemplo Antonio y Ann también se puede quedar ahí no y y Lilian
1228,*MEG:y Ann@s:eng&spa también se puede quedar ahí no ? _*NOA:si Antonio@s:eng&spa se iba a quedar con Sebastian@s:eng&spa . _*MEG:donde Carlita@s:eng&spa . _*NOA:xxx entonces tiene xxx +/. _,0,0,0,0,0,0,0,0,0,1,0,y Ann también se puede quedar ahí no si Antonio se iba a quedar con Sebastian donde Carlita entonces tiene
1229,*MEG:donde Carlita@s:eng&spa . _*NOA:+< y [//] y Lilian@s:eng&spa ? _*MEG:+< o tal vez sea esa ilusión de Carla@s:eng&spa . _*NOA:<ellas están> [//] ellas dos estaban tramando de hace un [///] de julio . _,0,0,0,0,0,0,0,0,0,0,0,donde Carlita y y Lilian o tal vez sea esa ilusión de Carla ellas están ellas dos estaban tramando de hace un de julio
1230,*MEG:&um yo no creo que [/] que dejen bueno . _*NOA:<ellas están> [//] ellas dos estaban tramando de hace un [///] de julio . _*MEG:+< pero el otro día que [//] que supuestamente el fin de semana era &e dormir donde Jenny@s:eng&spa por su cumpleaños la mamá dijo que no porque ella había sacado malas notas . _*NOA:+< por eso (.) por eso . _,0,0,0,0,0,0,1,0,0,1,0,um yo no creo que que dejen bueno ellas están ellas dos estaban tramando de hace un de julio pero el otro día que que supuestamente el fin de semana era e dormir donde Jenny por su cumpleaños la mamá dijo que no porque ella había sacado malas notas por eso por eso
1231,*NOA:no me dicen que no ? _*MEG:a ti no te dicen que no . _*MEG:tú eres charming@s:eng . _*NOA:Juanita@s:eng&spa no me dice que no pero +... _,0,0,0,1,0,0,0,0,1,1,0,no me dicen que no a ti no te dicen que no tú eres charming Juanita no me dice que no pero
1232,*NOA:no eso es un muchacho . _*NOA:no . _*NOA:ah hablando de Mauricio@s:eng&spa estábamos mirando . _*NOA:&e Lilian@s:eng&spa &e puso +//. _,0,0,0,0,0,0,0,0,0,1,0,no eso es un muchacho no ah hablando de Mauricio estábamos mirando e Lilian e puso
1233,*NOA:y decía ahí los lugares donde se puede ir a escuchar &a música latina y bailar . _*NOA:una [/] una página electrónica parecida a la que yo busqué en Washington@s:eng&spa para ver dónde ir a pasar el rato . _*NOA:eh Bungles@s:eng&spa que se convierte en [//] en cosa de baile después de no sé qué hora . _*MEG:+< La_Covacha@s:eng&spa . _,0,0,0,0,0,0,0,0,0,1,0,y decía ahí los lugares donde se puede ir a escuchar a música latina y bailar una una página electrónica parecida a la que yo busqué en Washington para ver dónde ir a pasar el rato eh Bungles que se convierte en en cosa de baile después de no sé qué hora La Covacha
1234,"*NOA:+"" yo no sé pero a mí me parece que eso es para ir a buscar +//. _*NOA:y yo le dije +/. _*NOA:yo leí en inglés que es para hunting@s:eng . _*NOA:es for@s:eng hunting@s:eng . _",0,0,1,1,0,0,0,0,0,0,0,yo no sé pero a mí me parece que eso es para ir a buscar y yo le dije yo leí en inglés que es para hunting es for hunting
1235,*MEG:a quién le dijiste eso ? _*NOA:a ver si se la prestan &=laugh . _*MEG:[- eng] mmhm . _*NOA:yeah . _*NOA:y no sé si [/] si Lilian me [/] me hizo mucho caso . _,1,0,0,0,0,0,1,0,0,1,0,a quién le dijiste eso a ver si se la prestan mmhm yeah y no sé si si Lilian me me hizo mucho caso
1236,*MEG:para Mauricio@s:eng&spa . _*NOA:para ? _*NOA:es que yo no le puedo echar nadie a Mauricio@s:eng&spa porque después quedo mal . _*MEG:[- eng] mmhm . _*MEG:sí cuando le [//] la xxx le de vueltas . _,0,0,0,0,0,0,1,0,0,0,0,para Mauricio para es que yo no le puedo echar nadie a Mauricio porque después quedo mal mmhm sí cuando le la le de vueltas
1237,*NOA:pero todas las mujeres aunque están viendo que el hombre dice +/. _*NOA:trata en lo posible de darle impresión de que él no . _*NOA:[- eng] mmhm . _*MEG:pero en el fondo él quiere encontrar a alguien con quien compartir su vida o no ? _*MEG:o pretende quedarse soltero el resto de su vida ? _,0,0,0,0,0,0,1,0,0,0,0,pero todas las mujeres aunque están viendo que el hombre dice trata en lo posible de darle impresión de que él no mmhm pero en el fondo él quiere encontrar a alguien con quien compartir su vida o no o pretende quedarse soltero el resto de su vida
1238,*NOA:cómo se llama la chava esa ? _*NOA:el medium@s:eng . _*MEG:[- eng] medium rare . _*NOA:cómo se llama la chava esa ? _*MEG:Alison@s:eng&spa . _,0,0,0,1,0,0,0,0,0,1,0,cómo se llama la chava esa el medium medium rare cómo se llama la chava esa Alison
1239,*MEG:como cosas del trabajo por ejemplo que yo sé que en cuanto te empiezo a contar que de la convención . _*NOA:+< qué cosa a ver dime un ejemplo . _*MEG:y entonces mmhm@s:eng mmhm@s:eng . _*MEG:y entonces en cualquier en [/] en cuanto tienes la oportunidad se cambia el tema . _,0,0,0,0,0,0,1,0,0,0,0,como cosas del trabajo por ejemplo que yo sé que en cuanto te empiezo a contar que de la convención qué cosa a ver dime un ejemplo y entonces mmhm mmhm y entonces en cualquier en en cuanto tienes la oportunidad se cambia el tema
1240,*ROB:+< I'll call . _*MEL:[- spa] yo no quiero contar con él . _*MEL:or Paul@s:eng&spa . _*ROB:+< [- spa] él se demora . _*ROB:and <he is> [/] he is going to school now . _*ROB:and he has the +... _,1,0,0,0,0,0,0,0,0,0,0,I'll call yo no quiero contar con él or Paul él se demora and he is he is going to school now and he has the
1241,*ROB:+< [- spa] él se demora . _*MEL:because then +/. _*ROB:with Paul@s:eng&spa ? _*MEL:he means well pero@s:spa when family gets put last . _*ROB:the company . _*ROB:the grass isn't growing here . _,1,0,0,0,0,0,0,0,0,0,0,él se demora because then with Paul he means well pero when family gets put last the company the grass isn't growing here
1242,"*ROB:it's not toxic . _*ROB:+"" no it's just dirt and [/] and water that's accumulated . _*ROB:Paul@s:eng&spa said +""/. _*MEL:+< [- spa] &=hiss exagera(d)o ! _*ROB:I have to jump in the pool tomorrow (.) at some point . _*ROB:I hope it's warm . _",1,0,0,0,0,0,0,1,0,0,1,it's not toxic no it's just dirt and and water that's accumulated Paul said exagerado I have to jump in the pool tomorrow at some point I hope it's warm
1243,*ROB:like now like they have like little deadlines that you have to input like the hours that you had before January +//. _*ROB:yeah but I know that you had to input it (.) prior to +//. _*MEL:maybe they'll xxx the last batch . _*MEL:[- spa] no hay duda de eso . _*MEL:and the truth of the matter is you have +/. _*ROB:+< no I know . _,1,0,0,0,0,0,0,0,0,0,0,like now like they have like little deadlines that you have to input like the hours that you had before January yeah but I know that you had to input it prior to maybe they'll the last batch no hay duda de eso and the truth of the matter is you have no I know
1244,*ROB:I just +/. _*ROB:+< and I know I've done the ninety hours . _*ROB:+< no I know . _*MEL:+< I was telling Gloria@s:eng&spa +//. _*MEL:no@s:spa . _*MEL:<I will though> [?] . _,0,0,0,0,0,0,0,0,0,1,0,I just and I know I've done the ninety hours no I know I was telling Gloria no I will though
1245,*MEL:it was very minor what they told me I had to change . _*ROB:Sunshine@s:eng&spa be careful . _*MEL:I've to work on the fricking formatting crap . _*MEL:margins a@s:spa no@s:spa sé@s:spa qué@s:spa on the appendix . _*ROB:but you see what I'm saying is they should not give you because they've asked you to format a thousand different ways . _*ROB:they should have one person at the end of the process (.) once everything's approved (.) um (.) doing the formatting . _,1,0,0,0,0,0,0,1,0,0,0,it was very minor what they told me I had to change Sunshine be careful I've to work on the fricking formatting crap margins a no sé qué on the appendix but you see what I'm saying is they should not give you because they've asked you to format a thousand different ways they should have one person at the end of the process once everything's approved um doing the formatting
1246,*MEL:and she caught things that they didn't catch . _*MEL:xxx some of the catches she didn't catch . _*MEL:but they submitted my dissertation (.) with those formatting issues (be)cause they knew that it would still pass for the defense . _*ROB:[- spa] los varones estaban jugando fútbol . _*ROB:y@s:spa Maruja@s:eng&spa (.) the girl from across the street +/. _,1,0,0,0,0,0,0,0,0,1,0,and she caught things that they didn't catch some of the catches she didn't catch but they submitted my dissertation with those formatting issues because they knew that it would still pass for the defense los varones estaban jugando fútbol y Maruja the girl from across the street
1247,*MEL:did you saw that orange Gatorade thing from when you're coaching ? _*MEL:we should get +/. _*MEL:I was thinking that I don't know Mary@s:eng&spa siempre@s:spa se@s:spa fastidia@s:spa getting all the drinks . _*ROB:why what's wrong with Mary@s:eng&spa ? _*MEL:que@s:spa these kids need to drink . _*MEL:and they probably go into Mary's@s:eng&spa+eng house I think all the time and drink . _,1,0,0,0,0,0,0,1,0,0,0,did you saw that orange Gatorade thing from when you're coaching we should get I was thinking that I don't know Mary siempre se fastidia getting all the drinks why what's wrong with Mary que these kids need to drink and they probably go into Mary's house I think all the time and drink
